Unnamed: 0,0,1,2
2017-02-01,-313.5002248174202,-11.273057404915017,-5.423146603316964
2017-03-01,-313.49830210138776,-11.424494800536438,-5.846902861673237
2017-04-01,-313.49646521454036,-11.528203408133711,-5.487131096872571
2017-05-01,-313.49526893272105,-11.653540976628864,-5.410480843242193
2017-06-01,-313.4942581485818,-11.725344986272063,-4.906235313849969
2017-07-01,-313.49379701518103,-11.873615975607738,-5.201246166240917
2017-08-01,-313.48966678009674,-12.040651622051627,-5.440822129578479
2017-09-01,-313.484517208962,-12.262949374181165,-5.873722058744446
2017-10-01,-313.48455301187175,-12.38965056120248,-5.849663541969143
2017-11-01,-313.4841563444209,-12.572307547042726,-5.8859459314849705
2017-12-01,-313.4830799501336,-12.737946689136368,-6.305364568255679
2018-01-01,-332.2513910712038,-12.944619198582478,-6.814424140371619
