Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2010-03-01,11.822745527147033,4.184897892063287,1.8189064055695428,2.344613043170087,-2.080713384817515,0.5897786026977396,0.20115557801190365,0.29907205962657923,2.0869685758479672,-1.0696525642015493,1.5191474894861454,-0.7971022998166111,0.44396361542421015,-0.4638000693146308,-0.62406384885143,0.5597646598214137,-0.3591221894267827,-0.37633011901950586
2010-04-01,11.576864016779709,3.932472036801922,1.7306594937028932,2.3296406128871747,-1.980865543885795,0.767991659567858,0.08436291408321783,0.46643391478783647,1.8057039536113182,-0.8671552596458785,1.1188528264692787,-0.758012506057099,0.16865780048764606,-0.21226811667214007,-0.48265985511215986,0.5596647447473861,-0.2695005375074573,-0.22666200749689844
2010-05-01,11.497199380356784,3.8428236448705677,1.5754840525036613,2.426825673329921,-1.7770079737380349,0.8882397993362077,0.033942640078642894,0.5501297376762244,1.4758077646122363,-0.6300102456819704,0.8619894692149536,-0.30673985218841887,-0.282747614526451,0.017549302302226233,-0.15382551593077787,0.2527484065529859,-0.18788569712607545,-0.23376400262255428
2010-06-01,11.512855359141025,3.822762512185802,1.458541050093042,2.509845734666499,-1.4708423923199516,1.0181478004604894,-0.03883524037054664,0.534019235816668,1.1340060628933335,-0.38298762031255273,0.48305443227739514,0.007563389444946889,-0.7852540275555882,0.5770326020054946,0.15862767103312148,0.02945762987383957,-0.3041520913209673,-0.34843725577525586
2010-07-01,11.145196372638587,3.5020516794112853,1.4975259607706477,2.4135528392469583,-1.632262029432912,0.9947252448610453,-0.09655144068151988,0.5575914171615935,0.6345197324507771,-0.09883651815142375,0.4769434248634336,0.25271336583895904,-0.33260517927048766,0.02641489264869762,0.4098758917899388,-0.23291410804572643,-0.08808733417517817,0.037400822131285594
2010-08-01,11.02043532461632,3.3458731939042288,1.494732880138416,2.3872736278256506,-1.5785885072693118,0.9341081146358639,-0.21333037637943442,0.2726986443305346,0.18255892707751956,0.11318211538309839,0.32467894501537464,0.49875515386296354,-0.14680452320661225,-0.5563808958257737,0.43031011818430176,-0.32718979782908725,0.7380236601353611,0.0969126439089961
2010-09-01,10.967382016841935,3.3175390514926093,1.4075012818844908,2.3103847308850596,-1.3224617556646279,0.8367121435355476,-0.2672722715089282,-0.06944559894056157,-0.09287876368679487,0.4204237390771036,-0.01303685284016487,0.49058246922717735,-0.5060890355981712,-0.25497232881127124,0.357034814028623,-0.17086199206916305,0.7174399650407597,0.4736404667117251
2010-10-01,10.805939944220354,3.0592159311371727,1.2967281185090478,2.0140426453591793,-1.2253205650281491,1.1460964851261093,-0.4443192192485984,-0.1840362381760554,-0.4646367884934194,0.5135082501021979,-0.34070884333663487,0.6215024329225883,-0.29103949529491235,-0.10526131734269487,0.31199597060899115,-0.46264542810416176,0.5131634989785242,0.333938609951222
2010-11-01,10.711172998844374,2.9674986936761782,1.3371281927523855,1.761667675671552,-0.7971392528991204,1.2074775443682824,-0.4639289436543591,-0.6473421002188335,-1.0616451965782108,0.933200473495436,-0.4940238963793685,0.5012792710381636,-0.07754513697161974,-0.04051428890314379,0.21701456297611404,-0.5327834175278048,0.45014055692349986,0.46093271960812976
2010-12-01,10.710218853828387,2.885831542311561,1.1515592078155792,1.478323981512856,-0.33321775569531553,1.3882832627169588,-0.6018623391832459,-0.9435935821364809,-1.3461818904118674,0.963800940967857,-1.0304899771083882,0.6511495758878549,-0.12917891089118874,0.1932610780833117,0.388199123194648,-0.5307592967070816,-0.07122583706909313,-0.031079137098808274
