Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2010-03-01,-0.6792351,-1.6335346,1.7014378,0.6322008,-2.2607553,1.1594754,-1.1656928,-1.2835637,1.7778189,-1.5688506,-0.33044225,-0.17951679,0.8495283,-2.6533203,-0.074336186,0.26612535,-1.4403559,-1.600596
2010-04-01,-0.67914164,-1.5254825,1.6838481,0.6075032,-2.223646,1.1660155,-1.1552708,-1.1821423,1.7545791,-1.4391744,-0.3465074,-0.15921327,0.8955404,-2.555912,-0.089424685,0.3113215,-1.3307503,-1.5864382
2010-05-01,-0.6672332,-1.4636471,1.7100602,0.614419,-2.2204509,1.1822536,-1.1726772,-1.1470523,1.7628793,-1.3784038,-0.38738576,-0.12429031,0.92518467,-2.542839,-0.12331796,0.3052887,-1.331427,-1.5863715
2010-06-01,-0.68158066,-1.3477753,1.675176,0.6362003,-2.156142,1.1593915,-1.2274498,-1.0606496,1.7834551,-1.3615096,-0.46859422,-0.099056736,0.9569734,-2.5576131,-0.17412478,0.28143445,-1.3818424,-1.6167016
2010-07-01,-0.6006451,-1.2210685,1.7192013,0.6339705,-2.2390738,1.2283965,-1.2255707,-0.981608,1.8005959,-1.309009,-0.37835425,-0.03844776,1.0035106,-2.4412208,-0.1938281,0.22974105,-1.301427,-1.5361233
2010-08-01,-0.5660951,-1.1415113,1.7186276,0.65013504,-2.293406,1.2329638,-1.2233682,-0.9719147,1.816402,-1.3429493,-0.35719624,-0.019183379,1.0487791,-2.4209168,-0.22682163,0.16120254,-1.2361722,-1.5571635
2010-09-01,-0.55917215,-1.1195576,1.7004565,0.62570286,-2.2579465,1.1974392,-1.2192271,-0.9141924,1.7813605,-1.3424156,-0.34818456,-0.055256862,1.01279,-2.3577795,-0.24311826,0.16325864,-1.2287453,-1.5507302
2010-10-01,-0.5203477,-0.9737672,1.670729,0.63388574,-2.2727315,1.1614348,-1.235149,-0.8715325,1.8102887,-1.290853,-0.3322846,0.0012244,1.0623282,-2.289316,-0.2623986,0.12518424,-1.1329498,-1.5238847
2010-11-01,-0.48888838,-0.98837155,1.680225,0.62918675,-2.3253136,1.106293,-1.2343718,-0.8724526,1.7507372,-1.3199431,-0.30016872,-0.005518907,1.0449597,-2.271598,-0.22631824,0.07174277,-1.0871902,-1.4932237
2010-12-01,-0.50620574,-0.89088666,1.6780728,0.7308234,-2.285076,1.043187,-1.267062,-0.77902037,1.7530955,-1.2353256,-0.30122155,0.082513675,1.1147716,-2.2820852,-0.24176137,0.06456798,-1.0481212,-1.4507282
2011-01-01,-0.55617553,-0.7745204,1.652107,0.6074585,-2.4033854,0.94060177,-1.2879648,-0.71171546,1.7287396,-1.3456913,-0.2965581,0.21370731,1.0028235,-2.1504931,-0.36448506,-0.09212459,-0.8942812,-1.461977
2011-02-01,-0.57325834,-0.8262068,1.6133791,0.6674732,-2.3988092,0.91832155,-1.28258,-0.7441334,1.6935815,-1.4189708,-0.27543014,0.17553194,0.99152017,-2.188808,-0.38899004,-0.15137298,-0.89165485,-1.4719551
2011-03-01,-0.49437916,-0.65422344,1.7155169,0.6692685,-2.531393,0.89216083,-1.2557293,-0.68367,1.7770368,-1.299344,-0.14419149,0.29799902,1.0439504,-2.1192927,-0.33058268,-0.18060598,-0.77710366,-1.4564264
2011-04-01,-0.5457899,-0.6526174,1.7278303,0.66813743,-2.5984578,0.87855035,-1.2622077,-0.6405049,1.8254621,-1.284281,-0.17049831,0.30908814,1.1143825,-2.0963614,-0.34602106,-0.17433392,-0.7902832,-1.5039515
2011-05-01,-0.5842136,-0.6563001,1.7405853,0.6535454,-2.5819988,0.88751817,-1.277935,-0.58670664,1.7925205,-1.3160478,-0.14008036,0.3165973,1.0719062,-1.9996406,-0.42375544,-0.21656185,-0.76881725,-1.5096762
2011-06-01,-0.6303596,-0.56458586,1.7782545,0.6627283,-2.5564864,0.8186826,-1.3306141,-0.46869373,1.8342081,-1.2772852,-0.16296066,0.35748065,1.0810874,-1.9234118,-0.480882,-0.26368746,-0.8213306,-1.5470207
2011-07-01,-0.5553352,-0.48591858,1.8027864,0.6740339,-2.623455,0.8890711,-1.3061557,-0.44604364,1.8465523,-1.2705686,-0.06638792,0.46687782,1.12639,-1.83454,-0.50308925,-0.33113042,-0.7813604,-1.4800671
2011-08-01,-0.518426,-0.39178544,1.8421421,0.65530664,-2.7003098,0.8754861,-1.2977678,-0.3700381,1.8412389,-1.2620971,0.024910532,0.5390504,1.1229254,-1.7137934,-0.52507114,-0.40798315,-0.6953039,-1.4625562
2011-09-01,-0.53587174,-0.3539461,1.8124115,0.656654,-2.6082673,0.7617158,-1.2864306,-0.3174425,1.775942,-1.2346551,0.049263243,0.5199103,1.0380049,-1.6288944,-0.5529187,-0.4273914,-0.623979,-1.4321154
2011-10-01,-0.4640818,-0.19283538,1.7940845,0.6122037,-2.6149228,0.68879986,-1.2323291,-0.22689717,1.7074987,-1.1576332,0.12875676,0.5919898,0.9498636,-1.4854646,-0.5562268,-0.50094825,-0.4815958,-1.3801036
2011-11-01,-0.42451066,-0.11134107,1.7786623,0.62385464,-2.603035,0.6194349,-1.2171893,-0.12487165,1.6275233,-1.1318581,0.20030427,0.5563549,0.9253097,-1.340362,-0.5701523,-0.5868399,-0.3811126,-1.3999813
2011-12-01,-0.42541885,0.029499985,1.790994,0.6182626,-2.557739,0.5100725,-1.2061216,-0.03284856,1.5948682,-1.0038477,0.19415155,0.59742534,0.8553671,-1.2929581,-0.58705217,-0.5736986,-0.21861333,-1.3152955
2012-01-01,-0.34729782,0.060819514,1.7339426,0.65050304,-2.5135872,0.5061079,-1.2015871,-0.0113580655,1.59717,-0.98584974,0.26950628,0.56436175,0.89540464,-1.1598855,-0.55548304,-0.6272805,-0.1992493,-1.2938929
2012-02-01,-0.31071573,0.051186137,1.7131664,0.65519404,-2.4399817,0.42847943,-1.1517754,-0.054435942,1.5363749,-0.9654685,0.28212637,0.61550033,0.822007,-1.1065924,-0.551547,-0.65862614,-0.15064779,-1.2053041
2012-03-01,-0.19349621,0.1245405,1.7847915,0.6123733,-2.5649931,0.4735226,-1.1211733,-0.06387348,1.6162825,-0.92161626,0.3979302,0.62575924,0.8262042,-1.0299606,-0.49401352,-0.6881191,-0.102590196,-1.1936793
2012-04-01,-0.15869832,0.1423804,1.802557,0.590759,-2.4864187,0.4839779,-1.1048744,-0.030565005,1.5780865,-0.88485,0.4161586,0.6100611,0.7835295,-0.9241979,-0.5349553,-0.68031704,-0.10732923,-1.1544553
