Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2011-06-01,-3.6561885,-6.6520314,-0.37676787,1.6944734,-7.3968296,3.6500242,0.41628438,0.4493556,2.7240725,3.3458514,3.6437132,-2.2024558,-5.8267913,-0.51212597,-0.69113845,1.2430446,3.3592525,1.6922483,3.8059824,3.1782708
2011-07-01,-3.7189276,-6.277003,-0.43317094,2.059208,-7.347181,3.5147302,0.826831,0.49489304,2.3731453,3.2988875,3.430953,-1.7702677,-6.032518,-0.39205867,-1.2911977,1.1822752,3.3557467,1.5959579,3.7740624,2.571237
2011-08-01,-3.6815312,-5.966257,-0.7014859,1.8372105,-7.4393277,3.4015143,0.62492824,0.8778708,2.3866394,3.041538,3.012806,-1.1767039,-5.8183813,-0.40884054,-1.6132293,1.2479007,3.0151863,1.518085,4.2760544,2.3551571
2011-09-01,-3.829259,-5.790097,-0.0871668,1.680021,-7.049737,3.1507013,0.56684035,0.586035,2.2754138,3.4482737,3.0621886,-1.3350959,-6.08024,-0.18704271,-1.1028743,1.3720945,3.0238464,1.7260419,3.988829,2.1525083
2011-10-01,-3.8448062,-5.223791,-0.09795885,1.6695054,-6.4361653,2.7474978,0.52792275,0.48915574,1.7888229,3.173171,2.527657,-0.8404406,-5.712842,0.21568276,-1.3100411,1.5817281,3.0757763,1.9112891,3.5699594,1.695239
2011-11-01,-3.6442096,-4.612082,-0.066709064,1.4018824,-6.501566,2.4559977,0.2959605,0.74068224,1.5844518,3.0506895,2.6452756,-0.7393688,-5.2946143,0.27366674,-0.9011405,1.4740627,2.9912562,1.6748853,4.1037755,1.3030981
2011-12-01,-3.8753324,-4.534915,0.2411868,1.5315256,-5.9186215,2.3430974,0.63183475,0.55233604,1.4865289,2.8790817,2.30256,-0.6738216,-5.074988,0.80170083,-0.9401415,1.869429,2.8740387,1.9101375,3.2527409,1.3001195
2012-01-01,-3.497988,-3.9208934,0.86306036,1.3250992,-5.720146,2.1767516,0.8235122,0.6541916,1.2627863,2.557727,2.304024,-0.68087894,-4.879918,0.3428474,-0.63600636,1.5847155,3.4672654,1.6517227,2.8893654,1.1719936
2012-02-01,-3.590744,-3.2748525,1.0307826,1.1336975,-5.8141017,1.712115,0.56169623,0.46947503,0.60874426,2.9246392,2.350673,-0.80660635,-5.000064,0.35835746,-0.11765433,1.5878383,3.5533564,2.1668577,3.3979957,0.39824697
2012-03-01,-3.6454096,-2.8735616,0.29304966,1.1999277,-5.488061,1.5107301,0.65356827,0.54547775,0.052319214,2.2269685,2.3201118,-0.46165624,-4.403542,-0.08699842,-1.0871496,1.643718,3.3550375,1.993151,2.6255095,-0.29938552
2012-04-01,-4.131139,-2.8227098,0.13678318,1.6300132,-5.8699713,1.5189247,1.2415283,0.3480571,-0.0064851297,2.644717,2.783292,-0.64826196,-4.475803,0.10663993,-1.0470423,2.24291,2.9623718,2.4645364,2.3154025,-0.4704627
2012-05-01,-3.8055484,-2.5429897,0.042149335,1.4892428,-5.6735244,1.3585292,1.2738364,0.3401421,-0.17903128,2.2753422,2.3072383,-0.42743292,-4.0302696,0.3076219,-0.9052964,2.0566847,2.6687622,2.536162,2.2176602,-0.28498742
2012-06-01,-3.57564,-2.4733179,0.4562238,1.2123002,-5.549157,1.2086793,1.123059,0.35494027,-0.26776728,2.3268926,1.8590114,-0.5416999,-4.2299995,0.43572018,-0.39232066,1.8181114,3.100418,2.3682423,1.9849776,0.14081453
2012-07-01,-3.6071155,-2.0353217,0.35683203,1.3294566,-5.7821364,0.9833825,1.0863032,0.4448495,-0.6509923,2.2083879,1.9452223,-0.33817762,-4.198235,0.39861163,-0.6823631,1.4984056,2.8345976,2.340049,2.091069,-0.3789896
2012-08-01,-3.7638586,-1.8009591,0.14911832,0.99304783,-5.7203035,0.999532,0.593219,0.6347932,-0.53414387,2.137395,1.8706461,-0.26525897,-3.949169,0.38684592,-0.92779404,1.4113872,2.2492657,2.1788077,2.342669,-0.50707847
2012-09-01,-3.400633,-1.4130992,0.43256322,0.9963618,-5.220281,0.80402315,0.795324,0.3087799,-0.83179516,2.1825218,1.6779733,-0.33851695,-4.0450425,0.32108805,-0.51228756,0.9617885,2.3546805,2.4435942,1.8997306,-1.2371235
2012-10-01,-3.2244337,-1.325629,0.23380902,0.91480285,-4.9559326,0.75569123,0.7851737,0.4704769,-1.0245289,1.8759693,1.3081949,-0.3816063,-3.9285843,0.39527953,-0.37744886,0.62628704,2.2200618,2.1857083,1.7383431,-1.0643547
2012-11-01,-3.378582,-0.9226433,0.4069732,1.0729555,-5.0257273,0.67805123,0.81883925,0.59677774,-1.0210085,1.5992342,1.6763849,-0.33225653,-3.909316,0.427874,-0.6631928,0.8869957,2.5709016,2.0581462,1.5415989,-1.812995
2012-12-01,-3.1439705,-0.7338377,0.39858657,0.8981235,-4.5051446,0.46125713,0.94645214,0.5334967,-1.0589446,1.0787175,1.2732939,-0.6275412,-3.3693867,0.595286,-0.7377346,1.2185011,2.6579375,1.9710416,0.64595366,-1.7175214
2013-01-01,-2.7308393,-0.3698291,1.0332705,0.6502753,-4.5058703,0.28133205,1.1362411,0.43678916,-1.1728705,1.0540439,0.8251344,0.0115394,-3.774508,0.32344404,-0.6077167,0.9385692,2.9219706,2.3207939,0.5551424,-2.0362267
2013-02-01,-3.0929601,0.37526858,1.521771,0.7840255,-4.6796846,0.45639002,1.3135962,-0.018753862,-0.88224065,1.7743322,0.8767216,-0.20017204,-3.9292288,0.3740223,-0.56795484,1.4823654,2.9995718,2.617765,0.8586932,-2.6249146
2013-03-01,-2.5985584,0.41492084,1.2377415,0.7224787,-4.612254,-0.030086061,1.533455,0.35483363,-1.4541191,1.2055826,0.26653194,0.047228865,-3.436004,0.6576,-0.5077464,1.1046088,2.626832,2.7139978,0.8620497,-2.6385467
2013-04-01,-2.681198,0.38139355,1.3566488,0.93654525,-4.678333,0.22469833,1.317781,0.29689896,-1.1860787,1.3088471,0.33813253,-0.04584335,-3.5361686,0.40445912,-0.6186324,1.1101524,2.8755746,2.3326387,0.48926708,-2.0004818
2013-05-01,-2.2472765,0.64047736,0.951339,0.6581484,-4.7163205,0.19194025,2.0104098,0.28807637,-1.3161688,1.4970762,-0.20163083,-0.1357635,-3.1411877,0.45346105,-0.20723355,0.90793574,2.9789925,2.2668176,0.5581541,-2.1789672
2013-06-01,-2.5238428,0.81643444,0.78559387,0.47819602,-4.9699407,0.48119235,1.9339199,0.06781309,-0.9913928,1.8055315,-0.4917348,-0.4478334,-3.416985,0.25271627,-0.21563928,1.042966,3.0881193,2.12924,0.36499867,-1.5785906
2013-07-01,-2.0167136,1.3830489,0.518301,0.51920176,-5.14981,0.4767532,2.1902378,-0.028800555,-0.89272964,1.3512706,-0.92224807,-0.041356195,-2.952165,-0.19950196,-0.2022726,0.9932255,2.7008772,1.9883498,0.40666986,-1.572141
2013-08-01,-2.1471293,1.7779249,0.5425526,0.48274583,-5.179165,0.34449035,2.2022626,-0.120080836,-1.1049664,1.6183325,-0.75320053,-0.076818995,-3.2373438,-0.32025045,-0.21166569,1.0299568,2.53758,2.0487943,0.28887844,-2.2019
2013-09-01,-2.451809,1.7024211,0.5580044,0.47052032,-4.6385984,0.4213917,2.0803246,-0.4660288,-1.0706593,1.9484423,-0.8695067,-0.21425653,-3.3419127,0.10324744,-0.08354366,1.1241148,1.9121531,2.3633022,-0.08675105,-2.489742
2013-10-01,-1.8240418,2.3098366,0.6592295,0.35259295,-4.0355735,-0.1595605,1.9864264,-0.0068806224,-1.2851573,1.4270824,-1.2165405,0.081876054,-2.3867817,0.30568704,0.09217885,1.1154207,1.6963569,2.1873696,0.21588488,-2.3069453
2013-11-01,-1.9945173,3.2633216,0.33336282,0.7302534,-4.0249896,-0.10590753,2.1319318,-0.36426118,-1.2731124,1.0189152,-1.1309911,0.25971913,-2.0911248,0.30262488,-0.20203257,1.3507705,1.9339137,2.1497984,0.31207198,-2.9878125
2013-12-01,-1.7835119,3.410793,0.0073705567,0.9281274,-3.6484575,0.18668681,2.148893,-0.4299088,-1.3781911,0.82807904,-1.174509,0.22471878,-1.6446875,0.5649298,-0.19099803,1.0525956,1.829342,1.9744055,0.28709066,-2.7836668
2014-01-01,-1.5550032,3.2568467,0.4041882,0.864018,-3.4993224,0.67077976,2.4804294,-0.5417763,-1.24401,0.9339522,-1.0978277,0.169397,-1.7311428,0.54986984,-0.14049399,1.1293452,2.18611,2.0446458,-0.19791672,-2.7699282
2014-02-01,-2.1749976,3.5571241,0.35904172,0.82177687,-3.450808,0.72394186,2.243288,-1.0570294,-1.3684047,1.0458009,-0.77247506,0.015117407,-2.4006424,0.8180651,-0.24991964,1.7485508,2.089125,2.477038,-0.75537807,-3.0359128
2014-03-01,-1.5542887,3.5815406,0.6256714,0.9141224,-2.9744527,0.1959292,2.3195748,-0.6099588,-1.3636494,0.61547524,-0.8111911,0.46335548,-1.5393044,0.67406774,-0.52523315,1.8207444,2.1086802,2.1535492,0.015960876,-3.5884004
2014-04-01,-1.4744152,3.6048372,0.37563577,0.946695,-2.786716,0.04426805,1.9310855,-0.71916294,-1.9003947,0.5707839,-0.6671766,0.3729444,-1.6078372,0.68053114,-0.3872087,1.5106204,1.7461301,2.2093635,0.10613898,-3.3163285
2014-05-01,-0.9973786,3.3725083,0.40980726,0.9704111,-2.7176924,0.29184988,2.0929601,-0.65865976,-1.683768,0.8164948,-1.187262,0.456228,-1.6823313,0.42673886,-0.18251045,1.223089,1.6313246,2.10439,0.08057398,-3.0283072
2014-06-01,-0.8804282,3.1841671,0.16915858,0.9529667,-2.5822392,0.84781367,2.2298117,-0.7284943,-1.1484478,1.2480927,-1.5146722,0.46279758,-2.0843527,0.45201614,-0.12406494,1.154597,1.5032523,2.0478895,-0.104917236,-2.8129916
2014-07-01,-0.8599115,3.5193098,0.3638041,1.3536516,-2.2119267,0.8926338,2.599693,-1.0776769,-1.1101563,1.062308,-1.9919076,0.6064218,-2.3323781,0.066067494,-0.21589597,1.1721935,0.6947383,2.30322,-0.10155122,-2.6258426
2014-08-01,-0.6135045,4.004666,0.4834975,1.0669215,-1.919064,0.7998294,2.4294114,-0.9850658,-0.88677436,0.77022517,-1.9818703,0.94947165,-2.055814,-0.29942447,-0.4927137,0.88762945,0.41170177,2.0414138,0.323513,-3.1061234
2014-09-01,-0.5312653,3.896004,0.18664081,1.1403904,-1.6666508,0.88405675,2.581234,-1.109191,-1.0209103,0.8629775,-2.29377,0.74016637,-2.172746,-0.13847326,-0.091084115,0.8737823,0.3489777,2.0899055,0.08443052,-2.6677573
2014-10-01,-0.41693816,3.9369147,0.12380443,1.2775396,-1.1961949,0.7252584,2.4830945,-1.0683675,-0.8155867,0.4974247,-2.261995,0.9282722,-1.9278644,-0.43624538,-0.39921883,0.8053485,0.2669584,1.7836126,0.20660077,-2.8100429
2014-11-01,-0.36742145,3.944728,0.22423661,1.2920239,-1.2593021,0.73936486,2.4714985,-0.94955933,-0.5915629,0.4615727,-2.5221891,1.1860032,-1.7243745,-0.45381087,-0.36397713,1.0771223,0.092191964,2.0150347,0.2836982,-2.601726
2014-12-01,-0.015540472,4.742145,0.023127653,1.2396466,-1.0185204,1.1333421,2.6498284,-1.1522093,-0.7071357,0.3920643,-2.7123802,1.820242,-1.3055338,-0.7787752,-0.3915959,0.8843677,0.24676362,1.8293843,0.38896114,-2.6345747
2015-01-01,-0.03483645,3.7771263,0.14990607,0.85769504,-0.29174647,1.181348,2.3086395,-1.2518327,-0.78220874,0.33549312,-2.270631,0.99550575,-1.3339295,-0.27092043,-0.089050815,0.59685415,0.70292675,1.4962121,-0.24130742,-2.4979358
2015-02-01,-0.080545016,4.086358,0.129515,1.3258493,-0.47487548,1.4042512,2.5274212,-1.6126727,-0.7811115,0.31833503,-2.3677752,1.0158329,-1.6539154,0.042694014,-0.013636838,0.44224012,0.4692389,1.6170043,-0.5309135,-2.243851
2015-03-01,0.36091718,4.320549,-0.2878389,1.1830591,-0.2843784,1.1145409,3.0455117,-1.5458614,-0.93577844,-0.06857071,-2.1387491,0.856972,-1.2099128,-0.39116344,0.015515926,0.6478366,0.23165146,1.222864,-0.14046091,-2.2883058
2015-04-01,0.5900503,3.397075,0.20824029,0.9192958,-0.3892822,1.3311546,2.617199,-1.2487103,-0.2862821,0.08616538,-2.3304071,0.6871046,-1.244261,-0.49761033,0.10203815,0.19516066,0.26330194,1.2362863,-0.14998245,-1.6833061
2015-05-01,0.83408135,3.3188388,0.5459913,0.90479356,-0.43546453,1.4526362,2.4151983,-0.9293738,0.012204103,0.06657654,-1.9818897,0.8078243,-1.1714513,-0.5989175,-0.09165117,-0.005033002,0.0055390913,1.0658109,0.15036255,-1.8820487
2015-06-01,1.1778059,2.7190053,0.34248826,0.9558701,-0.46992877,1.8577697,2.2762642,-0.9702502,0.4706342,0.41714665,-1.8215373,0.997554,-1.0732403,-0.33391532,0.048713926,-0.12157576,-0.015511183,0.8512908,-0.09448672,-1.6744723
2015-07-01,1.7254843,3.007637,0.14682026,0.87435675,-0.10554747,1.8606744,2.5240471,-0.5523291,0.39816326,0.22027582,-1.4805499,1.2275687,-0.90360767,-0.75773156,-0.0023922443,0.038024683,-0.0030575078,0.59009,-0.025082361,-1.7119161
2015-08-01,1.6379509,2.8303304,0.2675178,0.6062903,-0.14373139,1.7495205,1.9571633,-0.88386613,0.602953,0.29947904,-1.2501281,1.2364143,-0.7580382,-0.7177535,-0.6510356,0.13296106,-0.69737685,0.7385943,-0.13344991,-1.8002938
2015-09-01,1.3193221,3.1451876,0.22908233,0.8502853,-0.11808625,1.0249543,1.6443744,-1.182398,0.36987117,0.38188747,-1.4339046,1.0842642,-0.67345005,-0.82740575,-0.6278824,0.07893664,-1.0515511,0.7753728,0.05931806,-1.6725197
2015-10-01,1.4346793,3.3086088,0.20807335,0.6263339,0.11988323,0.899075,1.7317681,-1.1030113,0.39643395,0.2925928,-1.465612,0.99099153,-0.5542628,-1.2187586,-0.5729148,-0.03302539,-0.736229,0.79197323,0.25390336,-1.6662278
2015-11-01,1.5940274,4.2523265,0.12421613,0.8556195,0.44705406,0.7412354,1.9174144,-0.89068884,0.10487813,-0.08967939,-1.4551566,1.3065071,-0.50177723,-1.1940622,-0.850936,0.18955597,-1.2474623,0.99608135,0.52362174,-1.958885
2015-12-01,1.8669668,4.3308225,-0.068742625,0.8233189,0.44408584,1.0114821,1.9021258,-0.88682914,0.025947079,-0.15337661,-1.7382398,1.3378357,-0.316711,-1.2973852,-0.77547115,0.24986085,-1.0523112,1.2549582,0.61401623,-1.5855025
2016-01-01,1.7791793,4.6200395,-0.07311503,0.67921376,1.2946918,0.9793703,2.0365195,-1.150196,0.038127758,-0.28060412,-1.8050414,1.4195205,-0.0389554,-1.2792072,-0.68895143,0.48529026,-1.331036,1.1592044,0.34417313,-1.9335463
2016-02-01,1.3289182,4.5646977,-0.06993264,0.5288431,1.506307,1.3297938,1.6061946,-1.5274731,0.23011753,-0.056736574,-2.4678187,1.2018447,-0.1323125,-1.1555164,-0.3735674,0.62882173,-1.368552,1.6948547,-0.17152715,-1.594301
2016-03-01,1.8340929,4.834575,-0.09942738,0.44147784,1.7268833,0.60733885,1.7612152,-1.3742929,0.04258979,-0.18145086,-2.1502697,1.2607032,0.35315156,-1.4041656,-0.6259072,0.4987425,-1.7066932,1.3672178,0.09846675,-1.4879856
2016-04-01,1.8639159,4.7128906,-0.009547665,0.40654153,2.0841355,0.5508627,1.4556473,-1.6968791,-0.084787786,-0.25976175,-1.9200374,1.1311893,0.19709028,-1.1269385,-0.4251233,0.14873773,-1.5861694,1.0079234,-0.3780518,-1.1854331
2016-05-01,1.870095,4.0587177,-0.024538986,-0.014868829,2.002934,0.657821,0.93968695,-1.6096324,-0.012009554,-0.2869856,-1.6320331,1.375692,0.5766687,-0.9612207,-0.47242582,-0.18941854,-1.6411531,0.7631922,-0.5261015,-1.1634518
2016-06-01,1.8433034,3.312734,0.09663123,0.12438529,1.8969061,0.68182904,0.7107776,-1.571599,0.0031627426,-0.24894612,-1.4212855,1.2933425,0.4500025,-0.92600656,-0.24620011,-0.087478474,-1.2326347,0.83277357,-0.51760525,-0.7461738
2016-07-01,1.9857838,3.2964437,0.008111078,0.10089052,2.3452168,0.42140293,0.59335303,-1.509184,-0.05408157,-0.2797038,-1.3137876,1.1876671,0.61275053,-0.36354166,-0.13578147,-0.21527289,-1.1905289,0.41118333,-0.6442426,-0.7730012
2016-08-01,2.042013,3.044181,0.099369735,-0.09606218,2.5913932,0.039530315,0.42515615,-1.5348307,-0.111438096,-0.2509618,-0.9654413,1.231172,0.7081913,-0.14597975,-0.35978776,0.18341225,-1.4139489,0.3663101,-0.94490284,-0.55641264
2016-09-01,1.8842254,3.1182952,0.009558437,-0.28849512,2.3813632,-0.26168978,-0.008843271,-1.8589447,-0.09521854,-0.047653005,-0.73312587,1.0462419,0.973644,-0.52226394,-0.23005688,0.18183406,-1.9060163,0.21288979,-0.8243793,-0.7377825
2016-10-01,1.8894207,3.37445,-0.10329384,-0.45072633,2.5503004,-0.29448095,-0.023554483,-1.7301639,-0.17256108,-0.3875696,-0.84677804,1.0738621,1.2065164,-0.5052571,-0.17734405,-0.012011372,-1.804875,0.14429733,-0.6192809,-0.78918856
2016-11-01,1.905081,3.8808107,-0.22226536,-0.17934982,2.5400088,-0.18415837,0.15501581,-1.7895013,-0.29609165,-0.54795873,-0.6966799,1.5958531,1.3070229,-0.33331382,-0.41871557,0.22402732,-1.6716621,0.14278978,-0.62060225,-1.2793394
2016-12-01,1.5971031,3.3719661,-0.07803454,-0.28910327,2.7576287,-0.25365782,0.22299832,-1.285112,-0.06819269,-0.66213477,-0.5494462,1.6544794,1.9619116,-0.32934168,-0.47786856,0.21433109,-1.6528931,-0.14962073,-0.5552983,-1.1869807
2017-01-01,1.3093512,2.7363033,0.16236939,-0.90387547,3.1609914,-0.2231644,-0.13544908,-1.4479584,-0.27242556,-0.5915299,-0.8339181,0.97482103,1.8436577,-0.5963034,-0.02309655,0.010480668,-1.9749042,0.090983726,-0.72924244,-1.1543479
2017-02-01,1.0441349,2.5973022,0.29080275,-0.75281036,3.1065788,-0.6461945,-0.3655153,-1.4270371,-0.2934025,-0.6205049,-0.7086085,0.676235,1.671612,-0.7325708,-0.017607767,0.10898141,-2.158432,0.11705971,-0.54565185,-1.2260845
2017-03-01,1.5882443,2.6481102,0.24142751,-1.0915155,3.5093923,-0.6755464,-0.24890164,-1.4866987,-0.39176282,-0.4627872,-0.7220597,0.7025024,2.1039486,-0.6930538,-0.21681847,0.045310598,-1.9305755,-0.20662591,-0.5610253,-1.0003427
2017-04-01,1.4258555,2.4137962,0.28488207,-1.35635,3.0772393,-0.8590284,-0.57790923,-1.3357066,-0.2893074,-0.59687316,-0.33149412,0.7533596,2.0975652,-0.47701702,-0.23826315,-0.2719815,-2.0011163,-0.3549043,-0.38779908,-1.1904707
2017-05-01,1.7003155,2.3730803,0.2292683,-1.1022233,2.8553588,-1.0915116,-0.56747675,-1.2256128,-0.33582702,-0.819301,-0.10253903,0.9506467,2.015639,-0.6768876,-0.40254182,-0.11143581,-2.2440028,-0.5208033,-0.33790424,-1.0406976
2017-06-01,1.3999027,1.9263768,0.37441126,-1.0483514,2.2962663,-0.8297856,-0.87131804,-0.9685086,0.0039955582,-0.76473683,0.10934523,1.2696685,1.8158059,-0.43038988,-0.09958535,-0.09556949,-2.3018029,-0.37382978,-0.7001708,-0.6801039
2017-07-01,1.5740966,1.3228797,0.16748087,-1.2380313,2.4886632,-0.6476929,-0.6526572,-0.8007703,0.23239532,-0.87320644,0.3648008,1.3597324,1.8946161,-0.2859253,-0.5895427,-0.16021277,-2.2280369,-0.5013652,-0.7089567,-0.92180485
2017-08-01,1.6058587,1.4250786,-0.10983545,-1.5636604,2.87955,-1.0133413,-0.81724286,-0.7287704,0.31967247,-0.88092834,0.513451,1.3526214,1.8742111,-0.29600778,-0.41400406,0.08094324,-2.5290108,-0.5766752,-0.76704484,-0.8729572
2017-09-01,1.630249,1.6497004,-0.110580534,-1.5078311,3.5789921,-1.1836399,-0.8448003,-1.0538818,0.20139945,-0.8697919,0.56062144,1.6122899,2.2468631,-0.7865653,-0.47939453,-0.01443815,-2.789126,-0.93141985,-0.7762482,-1.1069622
2017-10-01,1.3908007,1.8690472,-0.24930519,-1.7424121,3.587829,-1.2544502,-1.1315924,-0.8579289,-0.014858922,-1.0808907,0.58443135,1.6835768,2.7507725,-0.7350348,-0.1544846,-0.30405763,-2.6643875,-1.2471611,-0.59071916,-1.2989173
2017-11-01,1.3465167,2.048698,-0.491949,-1.5491338,3.9612408,-1.4063032,-1.2245154,-0.94082034,-0.26823297,-1.4886124,0.8333344,2.1876338,3.2034032,-0.68707603,-0.15846774,-0.36215344,-2.6644354,-1.6092927,-0.44346848,-1.4485611
2017-12-01,1.1197951,2.388118,-0.5281851,-1.6343436,4.270948,-1.0602698,-1.4432297,-0.58255374,-0.37339678,-1.8192723,0.6359241,2.7629838,3.7127967,-0.5584199,0.15221183,-0.85257965,-2.5303628,-1.9665279,-0.2602109,-1.4970958
2018-01-01,1.2030498,2.3730958,-0.386943,-1.9927336,4.6367593,-1.3997827,-1.35266,-0.7967367,-0.55876404,-2.0022523,0.58931446,2.7592185,3.809809,-0.7191157,0.11391413,-0.5057311,-2.6734927,-2.0948062,-0.6335983,-1.8325051
2018-02-01,0.8786181,2.11618,-0.1559627,-2.0778012,5.0747137,-1.5065137,-1.9984802,-1.0003707,-0.3169912,-1.7451069,0.51459706,2.5872686,3.668063,-0.8483874,0.037497822,-0.4122292,-3.2384195,-2.2732446,-0.8669352,-2.0558367
2018-03-01,1.0430564,2.331455,-0.3587324,-2.346833,5.6033645,-1.8162473,-2.0165694,-1.1037791,-0.48544788,-1.7106452,0.7668392,2.7977443,4.2488046,-0.8201531,-0.13288411,-0.55779946,-3.1820118,-2.5377746,-0.96172446,-2.2100148
2018-04-01,0.9344017,2.218678,-0.36885715,-2.4675872,5.952144,-1.8472754,-2.1738737,-1.0329531,-0.20950466,-1.539136,0.6355576,2.963899,4.176546,-0.75241613,-0.21623982,-0.49763903,-3.3483005,-2.4723277,-0.9141185,-2.2866373
2018-05-01,1.1419649,2.3046854,-0.32761657,-2.519293,5.7540917,-1.8570514,-2.2286372,-1.0485598,-0.26771817,-1.203234,0.674852,2.980265,4.034749,-0.8697707,-0.19932054,-0.91205657,-3.225495,-2.2916558,-0.7880491,-2.1769204
2018-06-01,0.99772507,2.2877693,-0.37700528,-2.405759,5.673624,-1.7377589,-2.204542,-0.88810915,-0.1522066,-1.0758966,0.34538552,2.986555,3.7909808,-0.7149624,0.11481055,-0.9212216,-3.1066828,-2.1031742,-0.7932955,-1.7526325
2018-07-01,0.9938645,2.4554367,-0.55672944,-2.6901255,5.876778,-2.0332904,-2.3825219,-0.75326,-0.40078166,-0.9602969,0.40701434,2.9490879,3.8878121,-0.7544445,0.15292178,-0.9863118,-3.2232258,-2.079994,-0.6457138,-1.9949048
2018-08-01,1.045519,2.8845787,-0.45812193,-2.7200773,6.1096735,-2.2314534,-2.6116943,-0.9580435,-0.28520715,-0.9853201,0.265648,3.0826077,3.9986403,-0.7988734,-0.030131048,-1.1660881,-3.5495615,-2.2358308,-0.7444866,-1.9314386
2018-09-01,1.1284837,2.545419,-0.6135931,-2.661812,6.5112348,-2.5478938,-2.158448,-1.0920993,-0.15243694,-0.8851826,0.6967541,2.9754448,4.3346133,-0.9306415,-0.1333568,-0.7520505,-3.6315908,-2.2119482,-0.9454162,-1.8303951
